meta,id,tweet,sentiment,emotion,SentimentLabel,EmotionLabel,tweetP
meta,26929,RT @itx __ Bilal Bc har koi molana bana hua idr fitwe de rha teri baji nai bhagyi smja '( https//t.co/yjAQMtq0PA,negative,disgust,0,1,rt bilal bc har koi molana bana hua idr fitwe de rha teri baji nai bhagyi smja https t . co yjaqmtq0pa
meta,15706,@KithayWajjo Nabi S.A.W ko ksi wasilay ki zaroorat nhi thi.Balkay Hazrat Adam A.S ne bhi Nabi Pak S.A.W k wasilay … https//t.co/CVGjB8bSud,neutral,others,1,4,nabi s . a . w ko ksi wasilay ki zaroorat nhi thi . balkay hazrat adam a . s ne bhi nabi pak s . a . w k wasilay https t . co cvgjb8bsud
meta,35519,@ANI Agar cm banaya hota pilot ko Aur agar pilot defensive politics nahi karega to congress jitegi Minorities ko s … https//t co/jjzQ3Z7d7a,positive,others,2,4,agar cm banaya hota pilot ko aur agar pilot defensive politics nahi karega to congress jitegi minorities ko s https t co jjzq3z7d7a
meta,25171,@Sadia _ Khan10 Ramadan Kareem mobarak aap ko Allah khoobsorat bnaya aap ko InshaAllah khoobsorat kaam bhi karti hogi … https//t co/m1ohbePAAU,positive,joy,2,3,khan10 ramadan kareem mobarak aap ko allah khoobsorat bnaya aap ko inshaallah khoobsorat kaam bhi karti hogi https t co m1ohbepaau
meta,22072,@Akshaym69074206 @MandalProbodh @ReallySwara Tum jaise log ko ye kyu lagta hai ki me bjp ko support nahi kar rha to … https//t.co/6uMkXS7gRR,neutral,others,1,4,tum jaise log ko ye kyu lagta hai ki me bjp ko support nahi kar rha to https t . co 6umkxs7grr
meta,25024,Khamosh ! Raul baba ke liye koi kharab word istemal mat kijiye Nahi to woh apne aap ko seriously le lenge aur khud … https//t co/6XuOscziS1,positive,others,2,4,khamosh ! raul baba ke liye koi kharab word istemal mat kijiye nahi to woh apne aap ko seriously le lenge aur khud https t co 6xuosczis1
meta,29689,@rssurjewala Kahi bhi kuch bhi hone do zimmedar BJP Ye chutiye ke nazar me abe itana hee khujli hai gaand me to a … https//t.co/Spw8ljbN5y,negative,anger,0,0,kahi bhi kuch bhi hone do zimmedar bjp ye chutiye ke nazar me abe itana hee khujli hai gaand me to a https t . co spw8ljbn5y
meta,2270,💖 Good morning my sweet sweet papa @Gurmeetramrahim ji 💖 🌲 Plz bless me & my family more sewa sumiran pa … https//t co/VryclP34aK,positive,joy,2,3,sparkling heart good morning my sweet sweet papa ji sparkling heart evergreen tree plz bless me my family more sewa sumiran pa https t co vryclp34ak
meta,26443,@aukatsebahir Ma tumara best friend yr Pta nahii tum girl's b kya souchti rahti ho 😄,neutral,others,1,4,ma tumara best friend yr pta nahii tum girl s b kya souchti rahti ho grinning face with smiling eyes
meta,16348,@iamsunnydeol Aapko bahot bahot badhai ho ! Aapko ishwar ne aisa mauka diya hai ki aaj bharat wasiyon ka vishwa … https//t.co/wqH5hCHWF6,positive,joy,2,3,aapko bahot bahot badhai ho ! aapko ishwar ne aisa mauka diya hai ki aaj bharat wasiyon ka vishwa https t . co wqh5hchwf6
meta,16702,RT @Devendra _ YAadav @SunilTitota @RiaRevealed @PMOIndia Nhi Yehi toh BJP ke superstar pracharak h.Jinhone apna kartavy sahi nibhaya.umme …,neutral,others,1,4,rt yaadav nhi yehi toh bjp ke superstar pracharak h . jinhone apna kartavy sahi nibhaya . umme
meta,27325,@ARanganathan72 @teasri My respect for you increased with this tweet Anand ! Shat shat Naman aapko !,positive,joy,2,3,my respect for you increased with this tweet anand ! shat shat naman aapko !
meta,13612,@MamataOfficial Dola banerjee happy birthday Mamada banerjee jay shree ram ) Khali Gujarat nahi balki pure desh se !,positive,joy,2,3,dola banerjee happy birthday mamada banerjee jay shree ram khali gujarat nahi balki pure desh se !
meta,22037,Tum se ab koi relation nahi jab k tum apne dil mai sahaba ki mohbt nahi rakhti ahhhh ase logo se nafrat h … https//t co/GfmGIl10ro,negative,sadness,0,5,tum se ab koi relation nahi jab k tum apne dil mai sahaba ki mohbt nahi rakhti ahh ase logo se nafrat h https t co gfmgil10ro
meta,23289,@narendramodi aap ko bahut sari subhkamnaye or nayi jimedari ke liye baba aap ko or Sakti demeri aap se ek winti h … https//t co/GO6PM0xA0G,positive,joy,2,3,aap ko bahut sari subhkamnaye or nayi jimedari ke liye baba aap ko or sakti demeri aap se ek winti h https t co go6pm0xa0g
meta,13828,I see you're less active on twitter lately Mind if I ask why ? Your tweets are wholesome and I miss them — Yeah Aa … https//t co/hKA0ch6eym,positive,sadness,2,5,i see you are less active on twitter lately mind if i ask why ? your tweets are wholesome and i miss them yeah aa https t co hka0ch6eym
meta,19712,@sudhirchaudhary sir daily good news yek good tarikey se batney ke ley thanks sir ham aapki baat daily sunta hunu and dhekta hunu sir,positive,joy,2,3,sir daily good news yek good tarikey se batney ke ley thanks sir ham aapki baat daily sunta hunu and dhekta hunu sir
meta,9842,@My _ Prospective _ No 👿👿 shayri ki gehrai mai jayie 🤧🤧 or log jo jhute hote unpe sab vishwas kr lete h isko vo mtlb h 🤧🤧,neutral,others,1,4,prospective no angry face with horns angry face with horns shayri ki gehrai mai jayie sneezing face sneezing face or log jo jhute hote unpe sab vishwas kr lete h isko vo mtlb h sneezing face sneezing face
meta,36757,@watsUrName _ @sattulucknowite @immaaz17 @Pun _ Starr @HMOIndia @AmitShah @MumbaiPolice @DelhiPolice Kia hua hansi bahi band hogi teri,neutral,others,1,4,starr kia hua hansi bahi band hogi teri
meta,14957,RT @Paak _ Mohobbat GooD Nyt Pita @Gurmeetramrahim ji ~😘😘🙏 Dhan Dhan Satguru Tera Hi Aasra 🙏 I'm sorry for all my mistakes kindly forgive me 🙏…,positive,sadness,2,5,rt mohobbat good nyt pita ji face blowing a kiss face blowing a kiss folded hands dhan dhan satguru tera hi aasra folded hands i am sorry for all my mistakes kindly forgive me folded hands
meta,25228,@imVkohli @pumacricket @myntra @Flipkart Bai mere ko de dena yeh shoes World Cup jitne k bad 🏆🏆,neutral,others,1,4,bai mere ko de dena yeh shoes world cup jitne k bad trophy trophy
meta,43133,@kanhaiyakumar Ek baat kaan khol ke soon le ... Neta koi Media nahi bana sakta ... Desh ki Janata banaati hai.Janata … https//t.co/QLLXMbVPWP,neutral,others,1,4,ek baat kaan khol ke soon le . . neta koi media nahi bana sakta . . desh ki janata banaati hai . janata https t . co qllxmbvpwp
meta,27356,@VoiceofmyBharat @TheQuint Pura election radd kiya jaye agr ek vote bhi difference ho to kyu ki ye to electronic ma … https//t.co/L037RpVljo,neutral,others,1,4,pura election radd kiya jaye agr ek vote bhi difference ho to kyu ki ye to electronic ma https t . co l037rpvljo
meta,17317,@jam _ kamal Ok thanks so much Sir After we'll meet u Inshaa Allah.,positive,joy,2,3,kamal ok thanks so much sir after we will meet u inshaa allah .
meta,15628,@Actor _ Siddharth Tu Naya Naya Liberal Bana hai.Jyada uchal mat.stop working for Netflix.Go give some audition for stupid rom coms,negative,disgust,0,1,siddharth tu naya naya liberal bana hai . jyada uchal mat . stop working for netflix . go give some audition for stupid rom coms
meta,44593,@Leo _ girl001 @its _ wasif 😂 rooza na khulta tou mar chuki hoti tum,positive,joy,2,3,girl001 wasif face with tears of joy rooza na khulta tou mar chuki hoti tum
meta,18601,@rssurjewala @INCIndia Maun vrat hai kya ? Waise bhi official spokesperson nahi hai toh kya hua aapke samarthak or … https//t co/YM1z6FzRyg,neutral,others,1,4,maun vrat hai kya ? waise bhi official spokesperson nahi hai toh kya hua aapke samarthak or https t co ym1z6fzryg
meta,16795,Modi Ji ko fir se PM ban ne ki bahut sari Subhkamnaye ...... Thank You Mr.PM 💐💐💐 @narendramodi # PhirModiSarkar https//t.co/pMpTLqxr1G,positive,joy,2,3,modi ji ko fir se pm ban ne ki bahut sari subhkamnaye . . thank you mr . pm bouquet bouquet phirmodisarkar https t . co pmptlqxr1g
meta,24896,pujonio pradhan mantri ji hum garib paribar logoko aap se bahut umid kar te he ki aap 2022 ki andar andar pure hind … https//t co/92Bp0OT4EO,positive,others,2,4,pujonio pradhan mantri ji hum garib paribar logoko aap se bahut umid kar te he ki aap 2022 ki andar andar pure hind https t co 92bp0ot4eo
meta,21932,@Nenorakam Verri puka Ni valla fanz andaru matalu padalsivastundi Kutta muskoni they lawda ga Musugu na madda,negative,anger,0,0,verri puka ni valla fanz andaru matalu padalsivastundi kutta muskoni they lawda ga musugu na madda
meta,26686,@LambaAlka Seems madam ko back side me hard kick dekar BJP ne no entry ka board dikha dia hai ....,negative,others,0,4,seems madam ko back side me hard kick dekar bjp ne no entry ka board dikha dia hai . .
meta,21827,I am damn sure ki yeh opposition waalo ki harkatein hai elected government ko badnaam karne ke liye Maana ki bhakt … https//t co/fwCkPPIwBk,negative,disgust,0,1,i am damn sure ki yeh opposition waalo ki harkatein hai elected government ko badnaam karne ke liye maana ki bhakt https t co fwckppiwbk
meta,19573,RT @OyeeeMishi Eid gift for my boyfriend Note ; tweet Chori ki ha just for fun don ’ t take it serious 😉https//t.co/DDrOpG4bRK,neutral,others,1,4,rt eid gift for my boyfriend note ; tweet chori ki ha just for fun don t take it serious winking face https t . co ddropg4brk
meta,22017,@SyedHam14393491 @MaryamNSharif @rubinasadiqe Chor chor chor machaye shor Maryam bibi Ramadan ka month guzar gaya … https//t.co/KdY7CXZR8I,negative,disgust,0,1,chor chor chor machaye shor maryam bibi ramadan ka month guzar gaya https t . co kdy7cxzr8i
meta,2632,RT @edwardstbakery FRIDAY BREAKFAST IS HERE ! Friday at Edward St Bakery is all about treats ! We are open BREAKFAST 10AM-12PM LUNCH 12PM-2P …,positive,joy,2,3,rt friday breakfast is here ! friday at edward st bakery is all about treats ! we are open breakfast 10am 12pm lunch 12pm 2p
meta,42683,@SirPareshRawal Itna paseena to Ahmedabad ki garmi o me bhi nahi hota ... vo to fir bhi north he,neutral,others,1,4,itna paseena to ahmedabad ki garmi o me bhi nahi hota . . vo to fir bhi north he
meta,4606,@MaryamNSharif Mubarak ho .. Ye b apk abu k kaarnamy hn .. Btw # LdL https//t.co/1gl4tg9xPu,negative,disgust,0,1,mubarak ho . . ye b apk abu k kaarnamy hn . . btw ldl https t . co 1gl4tg9xpu
meta,444,@baeyonsi No mind them jare but you fine sha o https//t co/AKTnPiKcGq,neutral,others,1,4,no mind them jare but you fine sha o https t co aktnpikcgq
meta,14985,@sudy25 @Nil _ Nilesh56 @DesiStupides @rssurjewala @INCIndia teri ma dar k lau de jake chat le apne na za yaz baap ki lulli,negative,anger,0,0,nilesh56 teri ma dar k lau de jake chat le apne na za yaz baap ki lulli
meta,13158,Phir bhi ye journalist en logon ke full pressers dekhatay hain Chor se haat milana fakhar samejte hain https//t co/YFq4DIQGkL,negative,disgust,0,1,phir bhi ye journalist en logon ke full pressers dekhatay hain chor se haat milana fakhar samejte hain https t co yfq4diqgkl
meta,26447,Nahh just remember you don ’ t hate me you hate yourself,neutral,others,1,4,nahh just remember you don t hate me you hate yourself
meta,19060,RT @LaxmiSi02233022 @Surrend01102923 @its _ mahi01 Sir aap is layak hi nahi hai ye baat ja k apne ghar me bolyega aap jaise logo ki wajah s …,negative,disgust,0,1,rt mahi01 sir aap is layak hi nahi hai ye baat ja k apne ghar me bolyega aap jaise logo ki wajah s
meta,38366,@oxymoronic _ me I love you baigan @ARS _ FN,positive,joy,2,3,me i love you baigan fn
meta,20093,RT @Jitendr78399751 @ashutosh83B @BJP4India @AamAadmiParty @INCIndia @shahid _ siddiqui @yadavtejashwi @JhaSanjay Sale suar ka aulad Pakista …,neutral,anger,1,0,rt siddiqui sale suar ka aulad pakista
meta,41774,@diljitdosanjh diljit paji i saw the shaada trailer maza ah gya paji bhut vadiya lagya nd happy too nd i knw my d … https//t.co/Oof7Aduc4Q,neutral,joy,1,3,diljit paji i saw the shaada trailer maza ah gya paji bhut vadiya lagya nd happy too nd i knw my d https t . co oof7aduc4q
meta,6759,I'm at Mubarak Al Kabir in Mubarak al Kabir Muhafazat Mubarak al Kabir https//t co/WuiaWQ1t7b,positive,others,2,4,i am at mubarak al kabir in mubarak al kabir muhafazat mubarak al kabir https t co wuiawq1t7b
meta,452,@KRKBoxOffice @kamaalrkhan @itsBhushanKumar @ZeeMusicCompany Kutta bhonkne lga bhaiyo firse ....... sale gale me patt … https//t.co/qYfZx4O0WL,negative,disgust,0,1,kutta bhonkne lga bhaiyo firse . . sale gale me patt https t . co qyfzx4o0wl
meta,32301,RT @Kaalateetham This is how they infiltrate our system.This is why we want # FCRA to be cancelled altogether.We are today a trillion $…,neutral,others,1,4,rt this is how they infiltrate our system . this is why we want fcra to be cancelled altogether . we are today a trillion
meta,6002,Samajwadi party ki Sarkar me Ye Mahoday Pal pal me Party ko chetaya krte the AB Sayad enhone Aankh pe patti baand l … https//t.co/ItHfijFZ22,neutral,disgust,1,1,samajwadi party ki sarkar me ye mahoday pal pal me party ko chetaya krte the ab sayad enhone aankh pe patti baand l https t . co ithfijfz22
meta,37960,U kraaa move on who is sarri !! We always change coach and win normal https//t.co/TwGDnhhQlU,neutral,others,1,4,u kraa move on who is sarri ! ! we always change coach and win normal https t . co twgdnhhqlu
meta,20186,RT @aliawan _ 0281 # MaryamBilawal _ Pashteen Agar aaj khudanakhuasta # PTI ki govt Khatam hoti hai phor dekhna yeh # PTM aur iss tarh ki dosri …,negative,fear,0,2,rt 0281 maryambilawal pashteen agar aaj khudanakhuasta pti ki govt khatam hoti hai phor dekhna yeh ptm aur iss tarh ki dosri
meta,17479,@HMOIndia @AmitShah Bjp ke 2014 ke wado ke pe baat kiya karo.hindu hindu karne se wade pure nahi hote.ex.1 ) kaladhan … https//t.co/T8O69I0HqL,neutral,others,1,4,bjp ke 2014 ke wado ke pe baat kiya karo . hindu hindu karne se wade pure nahi hote . ex . 1 kaladhan https t . co t8o69i0hql
meta,19247,@ammarmasood3 Ajj ki raat bhe jhoot bolay ga.Sharam nahi aati.Koi ehsaas nahi.Kis maal par palay hoo.Kiu jhoot … https//t.co/4L96BCMXUO,negative,disgust,0,1,ajj ki raat bhe jhoot bolay ga . sharam nahi aati . koi ehsaas nahi . kis maal par palay hoo . kiu jhoot https t . co 4l96bcmxuo
meta,12721,@ZeeNewsHindi @INCIndia Congress ki haar Ka 1 Karan ye khujliwala Baba bhi he 😋bada choudhry Bana firta tha or … https//t co/aSFZuWyZXQ,neutral,disgust,1,1,congress ki haar ka 1 karan ye khujliwala baba bhi he face savoring food bada choudhry bana firta tha or https t co asfzuwyzxq
meta,17257,RT @ManishP12393643 Congress ka barabri krne me BJP fail ho jayegi kyuki BJP 60 SAL KV RAJ NI KR PAYEGI https//t co/JvkMfIPLR5,negative,others,0,4,rt congress ka barabri krne me bjp fail ho jayegi kyuki bjp 60 sal kv raj ni kr payegi https t co jvkmfiplr5
meta,25719,Ma'm Inko Itna Arrogance Hai ke Haar Ko Pacha Nahi Paa rahe hai !! Jab Raja Ravan Ka Ghamand Nahi raha to Unke Samn … https//t co/ry6DuQesMq,negative,disgust,0,1,ma m inko itna arrogance hai ke haar ko pacha nahi paa rahe hai ! ! jab raja ravan ka ghamand nahi raha to unke samn https t co ry6duqesmq
meta,8166,@MGNTheTwin No no no ... you got it all wrong.Manmohan Singh acted so well that he looked like Anupam Kher.And Modi … https//t.co/q0m9befwHt,neutral,others,1,4,no no no . . you got it all wrong . manmohan singh acted so well that he looked like anupam kher . and modi https t . co q0m9befwht
meta,34802,@Makeadvice1 @Rishi _ INC @ppbajpai Oye laudu apne gyan ki batti bana aur apne gaand me bhar le tera ched maine gaand … https//t.co/pJldEy03su,negative,anger,0,0,inc oye laudu apne gyan ki batti bana aur apne gaand me bhar le tera ched maine gaand https t . co pjldey03su
meta,27536,@pretty _ Shanaya Aap Bilkul Achchi Nahi Ho .... Kitna Likhogi ....😔😔😒😒 Kuchh Hume Bhi Send Karo Jo Hum Khud Tweet Ka … https//t.co/Dthvvf4ptR,negative,anger,0,0,shanaya aap bilkul achchi nahi ho . . kitna likhogi . . pensive face pensive face unamused face unamused face kuchh hume bhi send karo jo hum khud tweet ka https t . co dthvvf4ptr
meta,15297,RT @varnishant Note - # BJP followers of you will abuse my parents family ..... them be ready for retaliation as always.. Tum 1 gali do …,negative,others,0,4,rt note bjp followers of you will abuse my parents family . . them be ready for retaliation as always . . tum 1 gali do
meta,3600,@RmShazib @MaryamNSharif Mulk ka Prime-Monkey tha protocol diya ........ Iss na kaunsa padh mar kar fission process start kiya ?,positive,others,2,4,mulk ka prime monkey tha protocol diya . . iss na kaunsa padh mar kar fission process start kiya ?
meta,18702,@Draj93Peter @Being _ Tamanna Nahi ji Aapke type ke school mein toh bilkul nahi gayi aur na kabhi jaaungi ! Ab nikali … https//t co/KtjfgDfjK5,neutral,others,1,4,tamanna nahi ji aapke type ke school mein toh bilkul nahi gayi aur na kabhi jaaungi ! ab nikali https t co ktjfgdfjk5
meta,39238,RT @JattiSays @Shaaryofficial Sach me yeh log fans kehlwany k qabil hi nahi hain Pta ni kahan se uth kr aajaty hain,negative,sadness,0,5,rt sach me yeh log fans kehlwany k qabil hi nahi hain pta ni kahan se uth kr aajaty hain
meta,9389,@PMOIndia Congratulations Modi ji dobra desh chalane ke liye ... Auor Modi sap se vishesh nivedan he ki kripaya bank … https//t.co/Smh0MId9rZ,positive,joy,2,3,congratulations modi ji dobra desh chalane ke liye . . auor modi sap se vishesh nivedan he ki kripaya bank https t . co smh0mid9rz
